"subj_idx","sex","age","edu","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","valence","match","correctRp","response","rt","acc"
"v010021","male",23,"大学",5,"test",6,28,"ordinary","circular","good","mismatch","n","n","887.6900000032037","1"
"v010021","male",23,"大学",5,"test",7,28,"bad","triangle","bad","match","m","m","631.8749999918509","1"
"v010021","male",23,"大学",5,"test",8,28,"bad","triangle","bad","match","m","m","767.5650000164751","1"
"v010021","male",23,"大学",5,"test",9,28,"bad","circular","good","mismatch","n","n","728.0449999962002","1"
"v010021","male",23,"大学",5,"test",10,28,"good","circular","good","match","m","m","672.0200000272598","1"
"v010021","male",23,"大学",5,"test",11,28,"ordinary","square","ordinary","match","m","n","545.1849999953993","0"
"v010021","male",23,"大学",5,"test",12,28,"good","circular","good","match","m","m","713.1300000182819","1"
"v010021","male",23,"大学",5,"test",1,29,"good","triangle","bad","mismatch","n","m","576.0399999853689","0"
"v010021","male",23,"大学",5,"test",2,29,"ordinary","circular","good","mismatch","n","n","1047.6599999819882","1"
"v010021","male",23,"大学",5,"test",3,29,"bad","square","ordinary","mismatch","n","n","982.9700000118464","1"
"v010021","male",23,"大学",5,"test",4,29,"ordinary","square","ordinary","match","m","m","767.8249999880791","1"
"v010021","male",23,"大学",5,"test",5,29,"bad","circular","good","mismatch","n","n","663.9349999895785","1"
"v010021","male",23,"大学",5,"test",6,29,"bad","triangle","bad","match","m","m","622.8049999917857","1"
"v010021","male",23,"大学",5,"test",7,29,"good","circular","good","match","m","m","671.6050000104588","1"
"v010021","male",23,"大学",5,"test",8,29,"good","circular","good","match","m","m","480.6399999943096","1"
"v010021","male",23,"大学",5,"test",9,29,"ordinary","triangle","bad","mismatch","n","n","742.8450000006706","1"
"v010021","male",23,"大学",5,"test",10,29,"good","square","ordinary","mismatch","n","n","1000.5700000037905","1"
"v010021","male",23,"大学",5,"test",11,29,"ordinary","square","ordinary","match","m","n","782.3950000165496","0"
"v010021","male",23,"大学",5,"test",12,29,"bad","triangle","bad","match","m","m","591.1849999974947","1"
"v010021","male",23,"大学",5,"test",1,30,"bad","circular","good","mismatch","n","m","511.04000001214445","0"
"v010021","male",23,"大学",5,"test",2,30,"bad","triangle","bad","match","m","n","655.8549999899697","0"
"v010021","male",23,"大学",5,"test",3,30,"ordinary","square","ordinary","match","m","m","602.2550000052433","1"
"v010021","male",23,"大学",5,"test",4,30,"good","square","ordinary","mismatch","n","n","678.2249999814667","1"
"v010021","male",23,"大学",5,"test",5,30,"good","triangle","bad","mismatch","n","n","726.6300000192132","1"
"v010021","male",23,"大学",5,"test",6,30,"ordinary","circular","good","mismatch","n","n","863.1699999968987","1"
"v010021","male",23,"大学",5,"test",7,30,"good","circular","good","match","m","m","759.7650000243448","1"
"v010021","male",23,"大学",5,"test",8,30,"bad","triangle","bad","match","m","m","624.7149999835528","1"
"v010021","male",23,"大学",5,"test",9,30,"ordinary","square","ordinary","match","m","m","824.6750000107568","1"
"v010021","male",23,"大学",5,"test",10,30,"good","circular","good","match","m","m","600.1350000151433","1"
"v010021","male",23,"大学",5,"test",11,30,"ordinary","triangle","bad","mismatch","n","n","726.8800000019837","1"
"v010021","male",23,"大学",5,"test",12,30,"bad","square","ordinary","mismatch","n","m","847.490000014659","0"
"v010021","male",23,"大学",6,"test",1,31,"ordinary","square","ordinary","match","m","m","891.1450000014156","1"
"v010021","male",23,"大学",6,"test",2,31,"bad","triangle","bad","match","m","m","615.075000008801","1"
"v010021","male",23,"大学",6,"test",3,31,"bad","circular","good","mismatch","n","n","603.7150000047404","1"
"v010021","male",23,"大学",6,"test",4,31,"bad","square","ordinary","mismatch","n","n","784.9249999853782","1"
"v010021","male",23,"大学",6,"test",5,31,"bad","triangle","bad","match","m","m","777.8300000063609","1"
"v010021","male",23,"大学",6,"test",6,31,"good","circular","good","match","m","n","550.4899999941699","0"
"v010021","male",23,"大学",6,"test",7,31,"ordinary","square","ordinary","match","m","m","648.8000000244938","1"
"v010021","male",23,"大学",6,"test",8,31,"good","square","ordinary","mismatch","n","m","601.6250000102445","0"
"v010021","male",23,"大学",6,"test",9,31,"good","circular","good","match","m","m","543.4749999840278","1"
"v010021","male",23,"大学",6,"test",10,31,"ordinary","circular","good","mismatch","n","n","976.0049999749754","1"
"v010021","male",23,"大学",6,"test",11,31,"ordinary","triangle","bad","mismatch","n","n","918.4850000019651","1"
"v010021","male",23,"大学",6,"test",12,31,"good","triangle","bad","mismatch","n","m","584.9100000050385","0"
"v010021","male",23,"大学",6,"test",1,32,"bad","triangle","bad","match","m","m","901.7950000124983","1"
"v010021","male",23,"大学",6,"test",2,32,"good","circular","good","match","m","m","559.2300000134856","1"
"v010021","male",23,"大学",6,"test",3,32,"ordinary","circular","good","mismatch","n","n","702.1400000085123","1"
"v010021","male",23,"大学",6,"test",4,32,"ordinary","square","ordinary","match","m","m","935.4800000146497","1"
"v010021","male",23,"大学",6,"test",5,32,"bad","triangle","bad","match","m","m","671.4499999943655","1"
"v010021","male",23,"大学",6,"test",6,32,"bad","circular","good","mismatch","n","n","638.7099999992643","1"
"v010021","male",23,"大学",6,"test",7,32,"good","square","ordinary","mismatch","n","n","799.76500000339","1"
"v010021","male",23,"大学",6,"test",8,32,"good","circular","good","match","m","m","535.5000000272412","1"
"v010021","male",23,"大学",6,"test",9,32,"bad","square","ordinary","mismatch","n","n","600.7950000057463","1"
"v010021","male",23,"大学",6,"test",10,32,"good","triangle","bad","mismatch","n","n","999.3599999870639","1"
"v010021","male",23,"大学",6,"test",11,32,"ordinary","triangle","bad","mismatch","n","n","709.6399999863934","1"
"v010021","male",23,"大学",6,"test",12,32,"ordinary","square","ordinary","match","m","m","815.3950000123587","1"
"v010021","male",23,"大学",6,"test",1,33,"good","triangle","bad","mismatch","n","m","535.5949999939185","0"
"v010021","male",23,"大学",6,"test",2,33,"ordinary","circular","good","mismatch","n","n","847.074999997858","1"
"v010021","male",23,"大学",6,"test",3,33,"ordinary","square","ordinary","match","m","m","727.0950000092853","1"
"v010021","male",23,"大学",6,"test",4,33,"good","circular","good","match","m","m","519.4349999947008","1"
"v010021","male",23,"大学",6,"test",5,33,"bad","triangle","bad","match","m","m","590.8649999764748","1"
"v010021","male",23,"大学",6,"test",6,33,"good","circular","good","match","m","m","510.6999999843538","1"
"v010021","male",23,"大学",6,"test",7,33,"bad","triangle","bad","match","m","m","569.2200000048615","1"
"v010021","male",23,"大学",6,"test",8,33,"ordinary","square","ordinary","match","m","m","480.7950000104029","1"
"v010021","male",23,"大学",6,"test",9,33,"bad","circular","good","mismatch","n","n","648.1450000137556","1"
"v010021","male",23,"大学",6,"test",10,33,"good","square","ordinary","mismatch","n","n","671.3349999918137","1"
"v010021","male",23,"大学",6,"test",11,33,"bad","square","ordinary","mismatch","n","n","793.5799999977462","1"
"v010021","male",23,"大学",6,"test",12,33,"ordinary","triangle","bad","mismatch","n","n","927.9650000098627","1"
"v010021","male",23,"大学",6,"test",1,34,"bad","triangle","bad","match","m","m","776.8249999789987","1"
"v010021","male",23,"大学",6,"test",2,34,"bad","triangle","bad","match","m","m","831.0349999810569","1"
"v010021","male",23,"大学",6,"test",3,34,"good","circular","good","match","m","m","944.3050000118092","1"
"v010021","male",23,"大学",6,"test",4,34,"ordinary","circular","good","mismatch","n","n","672.0099999802187","1"
"v010021","male",23,"大学",6,"test",5,34,"good","square","ordinary","mismatch","n","n","768.580000003567","1"
"v010021","male",23,"大学",6,"test",6,34,"good","triangle","bad","mismatch","n","n","710.335000010673","1"
"v010021","male",23,"大学",6,"test",7,34,"ordinary","square","ordinary","match","m","m","655.7749999919906","1"
"v010021","male",23,"大学",6,"test",8,34,"good","circular","good","match","m","m","625.4849999968428","1"
"v010021","male",23,"大学",6,"test",9,34,"ordinary","triangle","bad","mismatch","n","n","961.4549999823794","1"
"v010021","male",23,"大学",6,"test",10,34,"ordinary","square","ordinary","match","m","m","816.1149999941699","1"
"v010021","male",23,"大学",6,"test",11,34,"bad","circular","good","mismatch","n","n","817.4700000090525","1"
"v010021","male",23,"大学",6,"test",12,34,"bad","square","ordinary","mismatch","n","n","783.7949999957345","1"
"v010021","male",23,"大学",6,"test",1,35,"ordinary","circular","good","mismatch","n","n","1197.3849999776576","1"
"v010021","male",23,"大学",6,"test",2,35,"good","circular","good","match","m","m","816.0349999961909","1"
"v010021","male",23,"大学",6,"test",3,35,"ordinary","square","ordinary","match","m","m","760.0749999983236","1"
"v010021","male",23,"大学",6,"test",4,35,"bad","square","ordinary","mismatch","n","n","639.9249999958556","1"
"v010021","male",23,"大学",6,"test",5,35,"bad","circular","good","mismatch","n","n","801.0399999911897","1"
"v010021","male",23,"大学",6,"test",6,35,"good","triangle","bad","mismatch","n","n","825.1400000008289","1"
"v010021","male",23,"大学",6,"test",7,35,"ordinary","triangle","bad","mismatch","n","n","694.8350000020582","1"
"v010021","male",23,"大学",6,"test",8,35,"good","circular","good","match","m","m","591.1550000018906","1"
"v010021","male",23,"大学",6,"test",9,35,"bad","triangle","bad","match","m","m","767.184999975143","1"
"v010021","male",23,"大学",6,"test",10,35,"bad","triangle","bad","match","m","m","927.5349999952596","1"
"v010021","male",23,"大学",6,"test",11,35,"good","square","ordinary","mismatch","n","n","1192.5699999846984","1"
"v010021","male",23,"大学",6,"test",12,35,"ordinary","square","ordinary","match","m","m","578.2750000071246","1"
"v010021","male",23,"大学",6,"test",1,36,"bad","triangle","bad","match","m","m","600.8549999969546","1"
"v010021","male",23,"大学",6,"test",2,36,"bad","triangle","bad","match","m","m","599.6999999915715","1"
"v010021","male",23,"大学",6,"test",3,36,"ordinary","circular","good","mismatch","n","NA","null","0"
"v010021","male",23,"大学",6,"test",4,36,"good","circular","good","match","m","m","581.1749999993481","1"
"v010021","male",23,"大学",6,"test",5,36,"bad","circular","good","mismatch","n","n","695.7149999798276","1"
"v010021","male",23,"大学",6,"test",6,36,"good","square","ordinary","mismatch","n","n","839.5149999996647","1"
"v010021","male",23,"大学",6,"test",7,36,"ordinary","square","ordinary","match","m","m","679.4850000005681","1"
"v010021","male",23,"大学",6,"test",8,36,"bad","square","ordinary","mismatch","n","n","734.7650000010617","1"
"v010021","male",23,"大学",6,"test",9,36,"ordinary","triangle","bad","mismatch","n","n","752.2250000038184","1"
"v010021","male",23,"大学",6,"test",10,36,"good","circular","good","match","m","m","598.6700000066776","1"
"v010021","male",23,"大学",6,"test",11,36,"good","triangle","bad","mismatch","n","m","593.0250000092201","0"
"v010021","male",23,"大学",6,"test",12,36,"ordinary","square","ordinary","match","m","m","606.3999999896623","1"
"v010023","female",21,"大学",0,"prac",1,1,"ordinary","triangle","ordinary","match","n","m","902.970000000103","0"
"v010023","female",21,"大学",0,"prac",2,1,"good","circular","bad","mismatch","m","n","420.44499999974505","0"
"v010023","female",21,"大学",0,"prac",3,1,"bad","triangle","ordinary","mismatch","m","n","751.2400000005","0"
"v010023","female",21,"大学",0,"prac",4,1,"ordinary","circular","bad","mismatch","m","m","319.3849999997765","1"
"v010023","female",21,"大学",0,"prac",5,1,"good","square","good","match","n","n","729.0800000000745","1"
"v010023","female",21,"大学",0,"prac",6,1,"bad","circular","bad","match","n","m","650.450000000099","0"
"v010023","female",21,"大学",0,"prac",7,1,"good","square","good","match","n","n","365.4800000003888","1"
"v010023","female",21,"大学",0,"prac",8,1,"bad","circular","bad","match","n","m","729.9249999996391","0"
"v010023","female",21,"大学",0,"prac",9,1,"ordinary","square","good","mismatch","m","n","434.5750000002299","0"
"v010023","female",21,"大学",0,"prac",10,1,"ordinary","triangle","ordinary","match","n","n","362.84999999954016","1"
"v010023","female",21,"大学",0,"prac",11,1,"bad","square","good","mismatch","m","m","502.17999999949825","1"
"v010023","female",21,"大学",0,"prac",12,1,"good","triangle","ordinary","mismatch","m","n","493.72500000026776","0"
"v010023","female",21,"大学",1,"prac",1,2,"ordinary","square","good","mismatch","m","n","991.1050000000396","0"
"v010023","female",21,"大学",1,"prac",2,2,"good","triangle","ordinary","mismatch","m","m","861.30499999944","1"
"v010023","female",21,"大学",1,"prac",3,2,"bad","circular","bad","match","n","n","912.3699999999953","1"
"v010023","female",21,"大学",1,"prac",4,2,"good","square","good","match","n","m","854.2200000001758","0"
"v010023","female",21,"大学",1,"prac",5,2,"bad","circular","bad","match","n","n","816.2449999999662","1"
"v010023","female",21,"大学",1,"prac",6,2,"ordinary","triangle","ordinary","match","n","n","899.7949999993434","1"
"v010023","female",21,"大学",1,"prac",7,2,"ordinary","circular","bad","mismatch","m","m","1041.3199999993667","1"
"v010023","female",21,"大学",1,"prac",8,2,"good","square","good","match","n","n","679.0750000000116","1"
"v010023","female",21,"大学",1,"prac",9,2,"bad","triangle","ordinary","mismatch","m","m","651.0549999993818","1"
"v010023","female",21,"大学",1,"prac",10,2,"bad","square","good","mismatch","m","n","716.33000000022","0"
"v010023","female",21,"大学",1,"prac",11,2,"ordinary","triangle","ordinary","match","n","m","775.4299999996729","0"
"v010023","female",21,"大学",1,"prac",12,2,"good","circular","bad","mismatch","m","m","756.7499999995343","1"
"v010023","female",21,"大学",1,"test",1,1,"good","triangle","ordinary","mismatch","m","m","638.5949999994191","1"
"v010023","female",21,"大学",1,"test",2,1,"good","circular","bad","mismatch","m","n","751.7000000007101","0"
"v010023","female",21,"大学",1,"test",3,1,"ordinary","triangle","ordinary","match","n","n","888.2899999998917","1"
"v010023","female",21,"大学",1,"test",4,1,"ordinary","square","good","mismatch","m","m","766.2299999992538","1"
"v010023","female",21,"大学",1,"test",5,1,"good","square","good","match","n","n","699.1799999996147","1"
"v010023","female",21,"大学",1,"test",6,1,"ordinary","triangle","ordinary","match","n","m","546.8149999997113","0"
"v010023","female",21,"大学",1,"test",7,1,"bad","circular","bad","match","n","n","539.8700000005192","1"
